stop_id;stop_name;stop_desc;coord;stop_lat;stop_lon;code_INSEE;departement 
4687364;CIMETIERE DE CLAMART;97 BIS AVENUE JEAN BAPTISTE CLEMENT - 92023;48.7942693417, 2.26635191473;48.79426934167928;2.266351914731897;92023;92
4687366;SOLEIL LEVANT;FACE 138 AVENUE JEAN BAPTISTE CLEMENT - 92023;48.7917691406, 2.26377073866;48.791769140552354;2.2637707386635664;92023;92
4687367;JARDIN PARISIEN - COQUELICOTS;52 RUE DE LA PORTE DE TRIVAUX - 92023;48.7909478914, 2.25853478875;48.790947891449136;2.258534788752693;92023;92
4687371;CIMETIERE INTERCOMMUNAL;FACE 179 R DE LA PORTE DE TRIVAUX - 92023;48.7870379988, 2.24576856289;48.787037998768085;2.2457685628922226;92023;92
4695637;MAIRIE DE SARCELLES;FACE 141 RUE PIERRE BROSSOLETTE - 95585;48.9964757013, 2.3796184973;48.996475701301144;2.3796184973023964;95585;95
4695654;ECOLE JULES FERRY;9 RUE ANDRE GRUNIG - 95585;49.0033422836, 2.37668749136;49.00334228360203;2.376687491356626;95585;95
4695664;LYCEE JEAN-JACQUES ROUSSEAU;FACE 9 RUE JEAN-JACQUES ROUSSEAU - 95585;48.9943625924, 2.38315376865;48.99436259243544;2.38315376864614;95585;95
4695668;ECOLE JULES FERRY;9 RUE ANDRE GRUNIG - 95585;49.0033422836, 2.37668749136;49.00334228360203;2.376687491356626;95585;95
4695669;CHAMP DE CHARTRES;41 RUE DU FOUR DEFAIT - 95585;49.005436845, 2.3743533478;49.00543684496062;2.374353347795506;95585;95
4695674;LES CHARDONNERETTES.;FACE 48 AVENUE MARX DORMOY - 95585;49.0020646562, 2.38118013492;49.002064656160755;2.381180134920911;95585;95
4705563;LES POMMIERS;74 RUE JULES AUFFRET - 93055;48.8851588388, 2.41092552361;48.885158838792506;2.410925523608771;93055;93
4705569;LYCEE PROFESSIONNEL SIMONE WEIL - EGLISE DE PANTIN;FACE 11BIS RUE DELIZY - 93055;48.8929784632, 2.40968270996;48.892978463248916;2.409682709962268;93055;93
4705582;LA PEROUSE;55 AVENUE EDOUARD VAILLANT - 93055;48.901398906, 2.39403144934;48.901398906016496;2.394031449337831;93055;93
4705584;QUATRE CHEMINS - EDOUARD VAILLANT;91 AVENUE EDOUARD VAILLANT - 93055;48.9028824499, 2.39260168665;48.90288244987511;2.392601686654297;93055;93
4705586;QUATRE CHEMINS - REPUBLIQUE;144 AVENUE DE LA REPUBLIQUE - 93001;48.9039973561, 2.39149864002;48.90399735605275;2.3914986400152225;93001;93
4705596;DANIELLE CASANOVA - PONT BLANC;94 R CHARLES TILLON - 93001;48.9188069959, 2.39362780006;48.91880699588042;2.3936278000572;93001;93
4705599;PETIT CHEMIN DU PONT BLANC;PETIT CHEMIN DU PONT BLANC - 93001;48.9209914836, 2.39222556292;48.92099148363308;2.392225562923133;93001;93
4705604;HOTEL DE VILLE - CENTRE ADMINISTRATIF;FACE 9 RUE JULES FERRY - 93027;48.9261319292, 2.39240831802;48.926131929170396;2.392408318020954;93027;93
4705608;JEAN MERMOZ - HENRI BARBUSSE;FACE 61 R EDGAR QUINET - 93030;48.9314223343, 2.39831997829;48.9314223343293;2.3983199782883196;93030;93
4705615;ALBERT CHARDAVOINE;AVENUE DU GENERAL DE GAULLE - 93030;48.94970061, 2.41528813292;48.949700610015846;2.4152881329205003;93030;93
4705625;HOTEL DE VILLE DE LA COURNEUVE-TRAMWAY;FACE 2 RUE EDGAR QUINET - 93027;48.9275423969, 2.39343272713;48.92754239689394;2.3934327271265685;93027;93
4705626;NOUVELLE FRANCE;161 RUE DES CITES - 93001;48.9128958673, 2.38849464372;48.91289586731542;2.3884946437181336;93001;93
4705633;GABRIEL PERI;21 AVENUE LOUIS LARIVIERE - 93030;48.9539057942, 2.41620873491;48.953905794238224;2.4162087349141093;93030;93
4705635;ALBERT CHARDAVOINE;14 AVENUE DU GENERAL DE GAULLE - 93030;48.9493595846, 2.41456445975;48.949359584636994;2.414564459753071;93030;93
4705640;CHABROL;23 BIS RUE EDGAR QUINET - 93027;48.9301203135, 2.39617705095;48.930120313484025;2.3961770509521334;93027;93
4705642;HOTEL DE VILLE - CENTRE ADMINISTRATIF;9 RUE JULES FERRY - 93027;48.9261949006, 2.39227200103;48.92619490057146;2.39227200102727;93027;93
4705647;CIMETIERE - PONT BLANC;FACE 46 R CHARLES TILLON - 93001;48.9171268404, 2.39275326643;48.917126840375;2.392753266432231;93001;93
4705650;PAUL BERT;FACE 110 RUE DES CITES - 93001;48.9091305175, 2.38798646491;48.909130517454116;2.38798646491481;93001;93
4705655;JEAN MOULIN;31 AVENUE EDOUARD VAILLANT - 93055;48.8993126623, 2.39656459096;48.89931266233647;2.3965645909629774;93055;93
4705661;8 MAI 1945;22 RUE JULES AUFFRET - 93055;48.8905428487, 2.40982922555;48.89054284872542;2.40982922555458;93055;93
4705663;MONTIGNY - MAISON DE RETRAITE;56 RUE JULES AUFFRET - 93055;48.886911773, 2.41023298348;48.88691177296166;2.4102329834834952;93055;93
4712391;SOUS-PREFECTURE;BOULEVARD FRANCOIS MITTERRAND - 95585;48.989242882, 2.37595302633;48.98924288195465;2.375953026331125;95585;95
4712392;SOUS-PREFECTURE;BOULEVARD FRANCOIS MITTERRAND - 95585;48.9893325636, 2.3765129505;48.989332563626846;2.3765129504983147;95585;95
4723801;TERROIRS DE FRANCE;FACE 30 AVENUE DES TERROIRS DE FRANCE - 75112;48.831731661, 2.38785633514;48.831731660986215;2.3878563351392117;75112;75
4723807;PORTE DE CHARENTON;AVENUE DE LA PORTE DE CHARENTON - 75112;48.8315739895, 2.39827053579;48.8315739894512;2.398270535794567;75112;75
4723810;LIBERTE-METRO;135 RUE DE PARIS - 94018;48.825529348, 2.40726092828;48.825529348029235;2.407260928275537;94018;94
4723814;RUE GABRIELLE;FACE 3 RUE GABRIELLE - 94018;48.8209589021, 2.41484956377;48.820958902132894;2.4148495637651513;94018;94
4723816;HOPITAL NATIONAL DE SAINT-MAURICE;39 RUE DU VAL D'OSNE - 94069;48.8219417959, 2.42322180606;48.82194179585436;2.4232218060551216;94069;94
4723822;HOPITAL ESQUIROL;57 RUE DU MARECHAL LECLERC - 94069;48.8180449624, 2.43008839778;48.81804496236758;2.4300883977837833;94069;94
4723830;CFA - ANDRIEU;FACE 156 RUE DU MARECHAL LECLERC - 94069;48.8179935542, 2.44814875111;48.81799355417233;2.4481487511090174;94069;94
4723832;ROSERAIE;FACE 178 RUE DU MARECHAL LECLERC - 94069;48.8176399454, 2.45141436949;48.81763994544958;2.4514143694904704;94069;94
4723842;MAURICE BERTEAUX;BOULEVARD DE L'EUROPE - 94068;48.8122751663, 2.46800492561;48.812275166309234;2.46800492561192;94068;94
4723846;SAINT-MAUR - CRETEIL RER;37 RUE DU PONT DE CRETEIL - 94068;48.8067978032, 2.47142010835;48.80679780315122;2.4714201083472345;94068;94
4723854;GALILEE;5 PLACE GALILEE - 94068;48.7943612227, 2.47696553284;48.794361222724945;2.4769655328437334;94068;94
4723858;JEAN JAURES;6 AVENUE RASPAIL - 94068;48.7863446584, 2.48388083446;48.78634465839506;2.483880834458613;94068;94
4723860;DOCTEUR ROUX - CHAMBRE DES METIERS;161 BOULEVARD DU GENERAL GIRAUD - 94068;48.7887199889, 2.48904282118;48.78871998891044;2.489042821180194;94068;94
4723875;LA VARENNE-CHENNEVIERES RER;8 AVENUE DU MESNIL - 94068;48.7949045835, 2.51439145101;48.79490458353255;2.514391451014474;94068;94
4723884;GUSTAVE GOUBLIER;R DU 11 NOVEMBRE - 94068;48.8053529618, 2.5173933587;48.80535296183323;2.5173933587041386;94068;94
4723895;PONT NATIONAL - QUAI DE BERCY;RUE ROBERT ETLIN - 75112;48.8281446591, 2.3900172463;48.828144659099536;2.390017246298964;75112;75
4726696;MARRONNIERS;GRANDE ALLEE - 94011;48.7666838627, 2.49404995918;48.76668386265578;2.4940499591836605;94011;94
4726702;PASTEUR - LYCEE BUFFON;31 BOULEVARD PASTEUR - 75115;48.8432170144, 2.31270397434;48.843217014382596;2.3127039743389797;75115;75
4726708;MICHEL DEBRE;49-51 RUE DU FOUR - 75106;48.8522338395, 2.33097634344;48.85223383948741;2.330976343440543;75106;75
4726709;SAINT-GERMAIN-DES-PRES;PLACE SAINT-GERMAIN DES PRES - 75106;48.8543639784, 2.33367274931;48.85436397838255;2.3336727493054252;75106;75
4726713;PALAIS ROYAL - COMEDIE FRANCAISE;PLACE ANDRE MALRAUX - 75101;48.863504222, 2.33555194236;48.863504222036035;2.3355519423553974;75101;75
4726714;RADIO FRANCE;8 RUE RANELAGH - 75116;48.8531906597, 2.27952286519;48.85319065972661;2.2795228651902506;75116;75
3731649;GARE - GRANDE CEINTURE;AVENUE HENRI BARBUSSE - 93008;48.9105508316, 2.43168575429;48.910550831592126;2.4316857542938997;93008;93
3731647;LYCEE ALFRED COSTES;53 AVENUE HENRI BARBUSSE - 93008;48.9086128008, 2.42759208697;48.90861280077064;2.4275920869735432;93008;93
3731657;CHARLES GIDE;33-35 AVENUE HENRI BARBUSSE - 93029;48.9162564741, 2.44368202054;48.91625647411163;2.4436820205402117;93029;93
3730684;JULES FERRY-FERRER;1 RUE JULES FERRY - 94038;48.7780486069, 2.34973902297;48.77804860687779;2.3497390229670976;94038;94
3731639;DIDEROT;128 AVENUE DU GENERAL LECLERC - 93055;48.9000240619, 2.41021055555;48.90002406190681;2.410210555550883;93055;93
3731654;PAUL BELWO;66 AVENUE LOUIS ARAGON - 93008;48.9144888298, 2.44050135658;48.91448882982782;2.440501356576236;93008;93
3731631;MONTGOLFIER;34-36 RUE HOCHE - 93055;48.8938816983, 2.40181951794;48.89388169834081;2.4018195179428488;93055;93
3730648;JEAN MERMOZ - GENERAL DE GAULLE;40 BOULEVARD JEAN MERMOZ - 94021;48.7723957872, 2.33896802904;48.772395787216;2.3389680290446595;94021;94
3730645;HENRI THIRARD-LEON JOUHAUX;RUE HENRI THIRARD - 94038;48.7782559158, 2.34134814531;48.7782559158079;2.341348145312451;94038;94
3730664;PARC DES SPORTS;FACE 15 AVENUE DU PARC DES SPORTS - 94034;48.7519819229, 2.31610446165;48.75198192285552;2.3161044616529747;94034;94
3730636;GUSTAVE CHARPENTIER;RUE SAINTE COLOMBE - 94038;48.7784426449, 2.35954443468;48.77844264493586;2.3595444346841847;94038;94
3730654;STADE DE LA PAIX;94 AVENUE DE LA PAIX - 94034;48.7638570139, 2.33187074486;48.76385701390974;2.331870744861793;94034;94
3730641;RUE DE BICETRE;5 RUE DES MARGUERITES - 94038;48.7761966707, 2.35315193168;48.77619667073651;2.3531519316774583;94038;94
3730670;LYCEE-LES FLEURS;10 PLACE LEWISHAM - 92002;48.7498231697, 2.30853452955;48.74982316970425;2.308534529548065;92002;92
3730634;LAMARTINE;23 RUE SAINTE-COLOMBE - 94076;48.7808780527, 2.36127271104;48.78087805270045;2.361272711040473;94076;94
3730637;POITOU;39 RUE PAUL HOCHART - 94038;48.7755759859, 2.35660585139;48.775575985902144;2.3566058513906185;94038;94
3730638;POITOU;RUE SAINTE COLOMBE - 94038;48.7764834886, 2.35829247723;48.77648348864581;2.358292477233825;94038;94
3732138;MARCHE DE SAVIGNY-SUR-ORGE;155 BD ARISTIDE BRIAND - 91589;48.6868707335, 2.35307033585;48.68687073348949;2.353070335849902;91589;91
3732127;GARE DE SAVIGNY-SUR-ORGE RER;4 RUE CHAMBERLIN - 91589;48.6758419015, 2.35094962723;48.67584190149792;2.3509496272348955;91589;91
3731677;SURCOUF - JEAN JAURES;2-4 RUE DES MASCOTTES - 93007;48.9209286937, 2.47141570567;48.92092869371912;2.471415705673426;93007;93
3732131;BRIAND - SALENGRO;6 BD ARISTIDE BRIAND - 91589;48.6809121809, 2.34283363666;48.680912180885926;2.342833636658366;91589;91
3731676;JARDINS DE LA NOUE;AVENUE DE SURCOUF - 93007;48.919531376, 2.47521671692;48.91953137599179;2.475216716918382;93007;93
3731665;EDOUARD LIEVIN;77 R AUGUSTE BLANQUI - 93029;48.919719308, 2.45946681071;48.91971930797134;2.459466810714059;93029;93
3732133;GOUNOD;26 BD ARISTIDE BRIAND - 91589;48.6834648477, 2.34487012866;48.683464847717204;2.344870128655364;91589;91
3732126;MARTINIERE;8-10 AV GAMBETTA - 91589;48.6746558029, 2.34674184297;48.67465580293729;2.346741842972062;91589;91
3749779;PALAIS ROYAL - COMEDIE FRANCAISE;PLACE ANDRE MALRAUX - 75101;48.863504222, 2.33555194236;48.863504222036035;2.3355519423553974;75101;75
3749796;PRE-SAINT-GERVAIS - ALLES;74-76 RUE DU PRE SAINT-GERVAIS - 75119;48.8792072263, 2.39869450307;48.87920722627799;2.3986945030683886;75119;75
3749774;POISSONNIERE - BONNE NOUVELLE;4 BOULEVARD POISSONNIERE - 75109;48.8708464643, 2.3474861878;48.87084646432337;2.3474861878041238;75109;75
3749795;LOUISE THULIEZ;FACE 29BIS RUE DU PRE SAINT-GERVAIS - 75119;48.8781208234, 2.39660847443;48.87812082340856;2.3966084744339966;75119;75
3749794;STALINGRAD;11 PLACE DE LA BATAILLE DE STALINGRAD - 75110;48.8833799766, 2.36884238642;48.883379976623885;2.368842386422918;75110;75
3749762;STALINGRAD;222 BOULEVARD DE LA VILLETTE - 75119;48.8844139203, 2.36724860957;48.88441392026158;2.367248609568296;75119;75
3749776;RICHELIEU - DROUOT;103 RUE DE RICHELIEU - 75102;48.8715748508, 2.33976150412;48.871574850762954;2.3397615041178366;75102;75
3749789;PLACE FRANZ LISZT;130 RUE LA FAYETTE - 75110;48.8779459369, 2.35218845865;48.87794593694368;2.3521884586483655;75110;75
3749772;PARADIS;69 RUE DU FAUBOURG POISSONNIERE - 75109;48.8758882861, 2.34815481617;48.87588828612577;2.3481548161726318;75109;75
3748059;LEDRU ROLLIN - FAUBOURG SAINT-ANTOINE;90-92 RUE DU FAUBOURG SAINT ANTOINE - 75112;48.8511131, 2.37647642302;48.851113099962134;2.3764764230229707;75112;75
3748063;FAIDHERBE - CHALIGNY;206 RUE DU FAUBOURG SAINT ANTOINE - 75112;48.8498425169, 2.38558612392;48.849842516859745;2.3855861239156644;75112;75
3748041;SAINT-GERMAIN-DES-PRES;145 BOULEVARD SAINT GERMAIN - 75106;48.8534293022, 2.33436739649;48.853429302159356;2.334367396488073;75106;75
3748044;SAINT-GERMAIN - ODEON;87 BOULEVARD SAINT GERMAIN - 75106;48.8521620799, 2.33970608958;48.852162079896225;2.3397060895787947;75106;75
3747964;GODEFROY - CAVAIGNAC;26 RUE GODEFROY-CAVAIGNAC - 75111;48.8558299936, 2.38085197819;48.855829993598746;2.380851978185481;75111;75
3747956;TOURELLE - DAUMESNIL;AVENUE DAUMESNIL - 75112;48.8393730719, 2.42952747512;48.83937307193849;2.429527475122012;75112;75
3748060;CROZATIER;120 R DU FAUBOURG SAINT-ANTOINE - 75111;48.8507261219, 2.37801502767;48.8507261218596;2.378015027674748;75111;75
3747967;COLONEL FABIEN;4 PLACE DU COLONEL FABIEN - 75119;48.8782477025, 2.37085587592;48.8782477025437;2.370855875922014;75119;75
3747952;ALPHAND;31 BIS AVENUE DAUMESNIL - 94067;48.8341873217, 2.416965937;48.834187321739286;2.416965937001891;94067;94
3748083;MARSOULAN;39 COURS DE VINCENNES - 75120;48.8478750076, 2.40281082453;48.84787500756238;2.402810824531941;75120;75
3740296;LA FAYETTE - MAGENTA - GARE DU NORD;110 BOULEVARD DE MAGENTA - 75110;48.8781073832, 2.35458663739;48.878107383214136;2.354586637385039;75110;75
3740298;MAGENTA - MAUBEUGE - GARE DU NORD;140-142 BOULEVARD DE MAGENTA - 75110;48.8813341943, 2.35171250385;48.881334194288584;2.351712503852361;75110;75
3740297;LA FAYETTE - MAGENTA - GARE DU NORD;103 BOULEVARD DE MAGENTA - 75110;48.878916395, 2.35346957884;48.878916395001;2.353469578838293;75110;75
3740301;ROCHECHOUART - CLIGNANCOURT;44-46 BOULEVARD DE ROCHECHOUART - 75118;48.88346472, 2.34609870847;48.8834647199869;2.3460987084741514;75118;75
3740302;ANVERS - SACRE COEUR;68-70 BOULEVARD DE ROCHECHOUART - 75118;48.8830514428, 2.34402732626;48.88305144279706;2.3440273262563576;75118;75
3732219;GARE DE SAVIGNY-SUR-ORGE RER;4 RUE CHAMBERLIN - 91589;48.6759407788, 2.35093608043;48.67594077881741;2.35093608043074;91589;91
3740309;ROME - BATIGNOLLES;BOULEVARD DES BATIGNOLLES - 75117;48.8823584507, 2.32057539508;48.88235845069882;2.3205753950835835;75117;75
3732211;TOURTERELLES;263 BOULEVARD ARISTIDE BRIAND - 91589;48.6912735513, 2.3623717997;48.69127355130377;2.362371799704561;91589;91
3740294;GARE DE L'EST;76 BOULEVARD DE STRASBOURG - 75110;48.8756892382, 2.35811473393;48.87568923822874;2.358114733926893;75110;75
3732215;GOUNOD;45-47 BD ARISTIDE BRIAND - 91589;48.6837075457, 2.34480228993;48.68370754567684;2.344802289929455;91589;91
3747917;HOPITAL SAINT-LOUIS;FACE 22 AVENUE CLAUDE VELLEFAUX - 75110;48.8731521692, 2.3699124864;48.87315216917849;2.3699124864047145;75110;75
3747869;BASTILLE - BEAUMARCHAIS;2 BOULEVARD BEAUMARCHAIS - 75111;48.8538564854, 2.36906955409;48.853856485402765;2.369069554093801;75111;75
3747923;PARMENTIER - REPUBLIQUE;75 AVENUE PARMENTIER - 75111;48.864639698, 2.37485198869;48.864639698019886;2.3748519886940653;75111;75
3747878;LOUVRE - ETIENNE MARCEL;44 RUE ETIENNE MARCEL - 75102;48.8653105404, 2.34335751165;48.8653105403532;2.3433575116499887;75102;75
3747937;REUILLY - DIDEROT;35 BIS-35 RUE DE REUILLY - 75112;48.8469029386, 2.38720387431;48.84690293855667;2.3872038743131854;75112;75
3747911;VERDUN;FACE 156 RUE DU FAUBOURG SAINT-MARTIN - 75110;48.8766503942, 2.36071756609;48.876650394154844;2.3607175660937445;75110;75
3747908;GARE DE L'EST;15-17 RUE DU 8 MAI 1945 - 75110;48.8761746808, 2.35736554087;48.87617468079017;2.3573655408708234;75110;75
3747921;FONTAINE AU ROI;109 AVENUE PARMENTIER - 75111;48.8678848721, 2.37244305908;48.867884872081355;2.3724430590789156;75111;75
3747931;GYMNASE JAPY;35 RUE RICHARD LENOIR - 75111;48.8560095366, 2.38141054697;48.85600953662013;2.381410546966965;75111;75
3747949;PORTE DOREE;275 AVENUE DAUMESNIL - 75112;48.8360459108, 2.40546436149;48.836045910838756;2.405464361486412;75112;75
3741076;EGLISE DE LA PLAINE;123 AVENUE DU PRESIDENT WILSON - 93066;48.9081599467, 2.35782786749;48.908159946736106;2.3578278674899718;93066;93
3743464;MUSEE DE LA RESISTANCE;87 AVENUE MARX DORMOY - 94017;48.8070289878, 2.52621659654;48.80702898783379;2.526216596540736;94017;94
3741089;RUE DE L'UNION;66 AVENUE DU GENERAL LECLERC - 93027;48.9282748042, 2.38297244496;48.92827480422056;2.382972444955277;93027;93
3743460;11 NOVEMBRE 1918;22 AVENUE DU 11 NOVEMBRE 1918 - 94017;48.8112540365, 2.53675114933;48.811254036529974;2.536751149327536;94017;94
3743449;PAUL VENZAC;FACE 78 RUE DU PLESSIS TREVISE - 94017;48.8112922505, 2.55592533637;48.81129225052951;2.5559253363655947;94017;94
3743463;FORT DE CHAMPIGNY;AVENUE MARX DORMOY - 94017;48.8062011083, 2.53240473152;48.806201108282245;2.53240473152121;94017;94
3743462;LES MORDACS;AVENUE DU 11 NOVEMBRE 1918 - 94017;48.8086182245, 2.53816981369;48.808618224470386;2.5381698136887874;94017;94
3743467;MARTELET;FACE 30 AVENUE MARX DORMOY - 94017;48.8107951839, 2.52026994886;48.81079518388607;2.5202699488603515;94017;94
3741091;6 ROUTES-TRAMWAY;VOIE NOUVELLE - 93027;48.928076367, 2.38482716016;48.92807636702345;2.3848271601630664;93027;93
3743450;PAUL VENZAC;FACE 16 AVENUE PAUL VENZAC - 94017;48.8114254378, 2.55681043697;48.81142543777465;2.556810436968841;94017;94
3748086;NATION - FAUBOURG SAINT-ANTOINE;1 PLACE DE LA NATION - 75111;48.8486701178, 2.39465463386;48.84867011775387;2.3946546338555432;75111;75
3749638;MAIRIE DU 18E - JULES JOFFRIN;FACE 30 RUE HERMEL - 75118;48.8928204663, 2.34510534301;48.89282046633723;2.3451053430084388;75118;75
3748090;HOPITAL SAINT-ANTOINE;201 RUE DU FAUBOURG SAINT ANTOINE - 75111;48.8502836406, 2.3837344265;48.85028364056995;2.38373442649756;75111;75
3748098;EGLISE SAINT-SULPICE;10 PLACE SAINT SULPICE - 75106;48.8515689306, 2.33788114508;48.85156893064887;2.337881145081453;75106;75
3748097;COLLEGE DE FRANCE;42 RUE DES ECOLES - 75105;48.8493217256, 2.34621544983;48.849321725621934;2.3462154498324934;75105;75
3749649;UTRILLO;RUE DU CARDINAL DUBOIS - 75118;48.8862329312, 2.3438505795;48.8862329311857;2.3438505795005207;75118;75
3749663;PIGALLE;22 BOULEVARD DE CLICHY - 75118;48.8825842987, 2.33743183217;48.88258429865896;2.337431832166389;75118;75
3748085;NATION;13 PLACE DE LA NATION - 75111;48.8489299155, 2.39637080074;48.848929915496655;2.3963708007370164;75111;75
3749640;MARCADET;59 RUE RAMEY - 75118;48.8901422505, 2.34565009387;48.89014225050806;2.345650093872668;75118;75
3749659;CHAPPE;19 RUE CHAPPE - 75118;48.8845434377, 2.34157458152;48.88454343773727;2.341574581522387;75118;75
3747864;JULES LEMAITRE - MAURICE RAVEL;13 AVENUE MAURICE RAVEL - 75112;48.8421089118, 2.41149073854;48.84210891180533;2.4114907385437307;75112;75
3747865;PORTE DE MONTEMPOIVRE;FACE 17-19 AVENUE EMILE LAURENT - 75112;48.841030075, 2.41202021954;48.841030074958574;2.4120202195413376;75112;75
3747823;ETIENNE MARCEL - MONTMARTRE;43 RUE ETIENNE MARCEL - 75101;48.8650319132, 2.34371165905;48.865031913199054;2.3437116590470035;75101;75
3747850;DOCTEUR GOUJON - REUILLY;54 BOULEVARD DE REUILLY - 75112;48.8394476247, 2.39727224128;48.839447624740785;2.397272241277198;75112;75
3747851;DOCTEUR GOUJON - REUILLY;BOULEVARD DE REUILLY - 75112;48.839708605, 2.39659175968;48.83970860502141;2.3965917596838264;75112;75
3747854;HOPITAL ROTHSCHILD;FACE 62BIS RUE DE PICPUS - 75112;48.8429077805, 2.39737155996;48.842907780543314;2.3973715599631165;75112;75
3747831;PAYENNE;25 RUE DES FRANCS BOURGEOIS - 75104;48.8571026384, 2.36196178363;48.857102638416876;2.3619617836269846;75104;75
3747847;DUBRUNFAUT;171 AVENUE DAUMESNIL - 75112;48.8407628547, 2.39088788394;48.84076285472389;2.3908878839379035;75112;75
3747835;BASTILLE;PLACE DE LA BASTILLE - 75104;48.8528140129, 2.36879653248;48.85281401294961;2.3687965324803804;75104;75
3747868;BASTILLE;RUE DE LYON - 75112;48.8523914015, 2.36954532028;48.85239140153054;2.369545320283473;75112;75
3743498;MUSEE DE LA RESISTANCE;87 AVENUE MARX DORMOY - 94017;48.8070289878, 2.52621659654;48.80702898783379;2.526216596540736;94017;94
3743477;PLAGE DE CHAMPIGNY;151 AVENUE ROGER SALENGRO - 94017;48.8167380958, 2.50035273108;48.81673809581467;2.5003527310760174;94017;94
3743511;PLAGE DE CHAMPIGNY;151 AVENUE ROGER SALENGRO - 94017;48.8167380958, 2.50035273108;48.81673809581467;2.5003527310760174;94017;94
3743495;AVENUE GEORGES;11 BIS ROUTE DE LA LIBERATION - 94019;48.8022252423, 2.53972335704;48.802225242332476;2.5397233570433895;94019;94
3743497;FORT DE CHAMPIGNY;AVENUE MARX DORMOY - 94017;48.8062011083, 2.53240473152;48.806201108282245;2.53240473152121;94017;94
3747812;HAVRE - HAUSSMANN;16-18 RUE AUBER - 75109;48.8735157526, 2.32767662724;48.87351575263024;2.327676627244145;75109;75
3743492;GROUPE SCOLAIRE ROUSSEAU;ROUTE DU PLESSIS - 94019;48.8005930017, 2.54802992576;48.80059300170557;2.5480299257631347;94019;94
3743474;MAIRIE - MARCHE;FACE 85 AVENUE JEAN JAURES - 94017;48.8138762449, 2.50939367172;48.81387624492796;2.50939367172205;94017;94
3743470;RUE DU MONUMENT;FACE 1 RUE MARX DORMOY - 94017;48.8122673124, 2.51558020495;48.81226731242885;2.515580204948953;94017;94
3743482;BOIS L'ABBE;ROUTE DU PLESSIS TREVISE - 94019;48.8069040263, 2.55710427908;48.80690402627174;2.5571042790841676;94019;94
3743468;MARTELET;38-40 AVENUE MARX DORMOY - 94017;48.810254892, 2.52093483499;48.81025489203839;2.520934834992837;94017;94
3743486;HOUDON;AVENUE BOILEAU - 94017;48.8069097922, 2.5539610595;48.80690979215043;2.5539610595023534;94017;94
3747942;DAUMESNIL - FELIX EBOUE;10-12 PLACE FELIX EBOUE - 75112;48.8392597651, 2.39550200216;48.839259765112175;2.3955020021576816;75112;75
3747959;CHATEAU DE VINCENNES;PISTE GARE ROUTIERE - 75112;48.844089776, 2.44248546714;48.84408977596744;2.4424854671358247;75112;75
3747966;SAMBRE ET MEUSE;52 AVENUE CLAUDE VELLEFAUX - 75110;48.8756774579, 2.37043183151;48.875677457948655;2.370431831514734;75110;75
3747960;CHATEAU DE VINCENNES;13 AVENUE DE NOGENT - 75112;48.844089776, 2.44248546714;48.84408977596744;2.4424854671358247;75112;75
3747955;TOURELLE - DAUMESNIL;AVENUE DAUMESNIL - 75112;48.839372468, 2.43030356254;48.83937246797884;2.430303562536124;75112;75
3747946;MICHEL BIZOT;254 AVENUE DAUMESNIL - 75112;48.8367573683, 2.40290569624;48.83675736825707;2.4029056962363957;75112;75
3747939;MONTGALLET;95 RUE DE REUILLY - 75112;48.8441693376, 2.39042843327;48.84416933764707;2.3904284332710555;75112;75
3747938;MONTGALLET;64 RUE DE REUILLY - 75112;48.8441784223, 2.3902105731;48.84417842225694;2.390210573103677;75112;75
3747874;ARCHIVES - HAUDRIETTES;28 RUE DES QUATRE FILS - 75103;48.8610307767, 2.35866730911;48.86103077674531;2.3586673091110497;75103;75
3747875;SEBASTOPOL - ETIENNE MARCEL;4 RUE ETIENNE MARCEL - 75102;48.8635933705, 2.35050882666;48.86359337051969;2.350508826661906;75102;75
3747914;CANAL SAINT-MARTIN;19 RUE DES ECLUSES SAINT-MARTIN - 75110;48.876981696, 2.36629052751;48.87698169601442;2.366290527508591;75110;75
3747918;HOPITAL SAINT-LOUIS;6 AVENUE CLAUDE VELLEFAUX - 75110;48.8724601498, 2.36989842623;48.87246014976294;2.3698984262295637;75110;75
3747848;DAUMESNIL - FELIX EBOUE;172 AVENUE DAUMESNIL - 75112;48.8397454702, 2.39472645374;48.83974547020667;2.3947264537351547;75112;75
3747870;PASTEUR - WAGNER;32 BOULEVARD BEAUMARCHAIS - 75111;48.856022593, 2.36856694474;48.856022593043754;2.368566944738585;75111;75
3747934;FAIDHERBE - CHALIGNY;12 RUE DE REUILLY - 75112;48.8495821434, 2.3849322048;48.84958214338538;2.384932204803839;75112;75
3747926;SAINT-AMBROISE;52 AVENUE PARMENTIER - 75111;48.8622483784, 2.37693435753;48.86224837842613;2.376934357530956;75111;75
3747858;PICPUS;56 AVENUE DE SAINT-MANDE - 75112;48.8448011834, 2.40298396115;48.844801183409494;2.4029839611504027;75112;75
3747920;GONCOURT;135 AVENUE PARMENTIER - 75111;48.8696018221, 2.37117723723;48.8696018221402;2.3711772372329496;75111;75
3743505;MAIRIE DE CHAMPIGNY;43 RUE LOUIS TALAMONI - 94017;48.8131791604, 2.51283437154;48.81317916036105;2.5128343715435313;94017;94
3747810;GARE SAINT-LAZARE;FACE 61 RUE DE L'ARCADE - 75108;48.8746658462, 2.32465169886;48.8746658461575;2.324651698857363;75108;75
