# wavelength_nm, shifted_wavelength_nm, flux_Wm2nm1
1.156000000000000000e+03,1.381684272390559045e+03,5.454999999999999849e-01
1.158000000000000000e+03,1.384074729609227688e+03,5.434999999999999831e-01
1.160000000000000000e+03,1.386465186827896559e+03,5.320000000000000284e-01
1.162000000000000000e+03,1.388855644046565430e+03,5.324999999999999734e-01
1.164000000000000000e+03,1.391246101265234074e+03,5.332000000000000073e-01
1.166000000000000000e+03,1.393636558483902945e+03,5.302999999999999936e-01
1.168000000000000000e+03,1.396027015702571589e+03,5.312000000000000055e-01
1.170000000000000000e+03,1.398417472921240460e+03,5.275999999999999579e-01
1.172000000000000000e+03,1.400807930139909331e+03,5.314999999999999725e-01
1.174000000000000000e+03,1.403198387358577975e+03,5.272999999999999909e-01
1.176000000000000000e+03,1.405588844577246846e+03,5.183999999999999719e-01
1.178000000000000000e+03,1.407979301795915717e+03,5.190000000000000169e-01
1.180000000000000000e+03,1.410369759014584361e+03,5.239000000000000323e-01
1.182000000000000000e+03,1.412760216233253232e+03,5.159000000000000252e-01
1.184000000000000000e+03,1.415150673451921875e+03,5.102999999999999758e-01
1.186000000000000000e+03,1.417541130670590746e+03,5.187000000000000499e-01
1.188000000000000000e+03,1.419931587889259617e+03,5.074999999999999512e-01
1.190000000000000000e+03,1.422322045107928261e+03,5.084999999999999520e-01
1.192000000000000000e+03,1.424712502326597132e+03,5.161000000000000032e-01
1.194000000000000000e+03,1.427102959545266003e+03,5.144999999999999574e-01
1.196000000000000000e+03,1.429493416763934647e+03,5.083999999999999631e-01
1.198000000000000000e+03,1.431883873982603518e+03,4.943000000000000171e-01
1.200000000000000000e+03,1.434274331201272389e+03,5.002999999999999670e-01
1.202000000000000000e+03,1.436664788419941033e+03,5.068000000000000282e-01
1.204000000000000000e+03,1.439055245638609904e+03,4.948000000000000176e-01
1.206000000000000000e+03,1.441445702857278548e+03,5.039000000000000146e-01
1.208000000000000000e+03,1.443836160075947419e+03,4.889999999999999902e-01
1.210000000000000000e+03,1.446226617294616290e+03,4.882000000000000228e-01
1.212000000000000000e+03,1.448617074513284933e+03,4.933000000000000163e-01
1.214000000000000000e+03,1.451007531731953804e+03,4.941999999999999726e-01
1.216000000000000000e+03,1.453397988950622675e+03,4.929999999999999938e-01
1.218000000000000000e+03,1.455788446169291319e+03,4.897000000000000242e-01
1.220000000000000000e+03,1.458178903387960190e+03,4.874999999999999889e-01
1.222000000000000000e+03,1.460569360606628834e+03,4.853999999999999981e-01
1.224000000000000000e+03,1.462959817825297705e+03,4.845999999999999752e-01
1.226000000000000000e+03,1.465350275043966576e+03,4.817000000000000171e-01
1.228000000000000000e+03,1.467740732262635220e+03,4.771000000000000241e-01
1.230000000000000000e+03,1.470131189481304091e+03,4.792000000000000148e-01
1.232000000000000000e+03,1.472521646699972962e+03,4.749999999999999778e-01
1.234000000000000000e+03,1.474912103918641606e+03,4.728999999999999870e-01
1.236000000000000000e+03,1.477302561137310477e+03,4.718999999999999861e-01
1.238000000000000000e+03,1.479693018355979348e+03,4.702999999999999958e-01
1.240000000000000000e+03,1.482083475574647991e+03,4.652999999999999914e-01
1.242000000000000000e+03,1.484473932793316862e+03,4.642000000000000015e-01
1.244000000000000000e+03,1.486864390011985506e+03,4.618999999999999773e-01
1.246000000000000000e+03,1.489254847230654377e+03,4.635000000000000231e-01
1.248000000000000000e+03,1.491645304449323248e+03,4.632999999999999896e-01
1.250000000000000000e+03,1.494035761667991892e+03,4.623999999999999777e-01
1.252000000000000000e+03,1.496426218886660763e+03,4.571000000000000063e-01
1.254000000000000000e+03,1.498816676105329634e+03,4.573999999999999733e-01
1.256000000000000000e+03,1.501207133323998278e+03,4.551000000000000045e-01
1.258000000000000000e+03,1.503597590542667149e+03,4.532999999999999807e-01
1.260000000000000000e+03,1.505988047761335793e+03,4.530000000000000138e-01
1.262000000000000000e+03,1.508378504980004664e+03,4.496999999999999886e-01
1.264000000000000000e+03,1.510768962198673535e+03,4.477999999999999758e-01
1.266000000000000000e+03,1.513159419417342178e+03,4.466999999999999860e-01
1.268000000000000000e+03,1.515549876636011049e+03,4.416999999999999815e-01
1.270000000000000000e+03,1.517940333854679920e+03,4.452999999999999736e-01
1.272000000000000000e+03,1.520330791073348564e+03,4.451999999999999846e-01
1.274000000000000000e+03,1.522721248292017435e+03,4.430999999999999939e-01
1.276000000000000000e+03,1.525111705510686079e+03,4.450999999999999956e-01
1.278000000000000000e+03,1.527502162729354950e+03,4.440000000000000058e-01
1.280000000000000000e+03,1.529892619948023821e+03,4.355999999999999872e-01
1.282000000000000000e+03,1.532283077166692465e+03,4.013999999999999790e-01
1.284000000000000000e+03,1.534673534385361336e+03,4.259000000000000008e-01
1.286000000000000000e+03,1.537063991604030207e+03,4.328000000000000180e-01
1.288000000000000000e+03,1.539454448822698851e+03,4.314000000000000057e-01
1.290000000000000000e+03,1.541844906041367722e+03,4.254999999999999893e-01
1.292000000000000000e+03,1.544235363260036593e+03,4.254000000000000004e-01
1.294000000000000000e+03,1.546625820478705236e+03,4.223000000000000087e-01
1.296000000000000000e+03,1.549016277697374107e+03,4.223999999999999977e-01
1.298000000000000000e+03,1.551406734916042751e+03,4.183999999999999941e-01
1.300000000000000000e+03,1.553797192134711622e+03,4.186000000000000276e-01
1.302000000000000000e+03,1.556187649353380493e+03,4.138999999999999901e-01
1.304000000000000000e+03,1.558578106572049137e+03,4.111000000000000210e-01
1.306000000000000000e+03,1.560968563790718008e+03,4.136000000000000232e-01
1.308000000000000000e+03,1.563359021009386879e+03,4.122999999999999998e-01
1.310000000000000000e+03,1.565749478228055523e+03,4.106000000000000205e-01
1.312000000000000000e+03,1.568139935446724394e+03,4.032999999999999918e-01
1.314000000000000000e+03,1.570530392665393038e+03,4.022000000000000020e-01
1.316000000000000000e+03,1.572920849884061909e+03,3.978999999999999759e-01
1.318000000000000000e+03,1.575311307102730780e+03,4.017000000000000015e-01
1.320000000000000000e+03,1.577701764321399423e+03,4.016000000000000125e-01
1.322000000000000000e+03,1.580092221540068294e+03,3.986000000000000099e-01
1.324000000000000000e+03,1.582482678758737165e+03,3.981000000000000094e-01
1.326000000000000000e+03,1.584873135977405809e+03,3.948999999999999733e-01
1.328000000000000000e+03,1.587263593196074680e+03,3.907999999999999807e-01
1.330000000000000000e+03,1.589654050414743551e+03,3.877999999999999781e-01
1.332000000000000000e+03,1.592044507633412195e+03,3.862999999999999767e-01
1.334000000000000000e+03,1.594434964852081066e+03,3.891999999999999904e-01
1.336000000000000000e+03,1.596825422070749710e+03,3.865999999999999992e-01
1.338000000000000000e+03,1.599215879289418581e+03,3.831999999999999851e-01
1.340000000000000000e+03,1.601606336508087452e+03,3.790000000000000036e-01
1.342000000000000000e+03,1.603996793726756096e+03,3.805000000000000049e-01
1.344000000000000000e+03,1.606387250945424967e+03,3.798000000000000265e-01
1.346000000000000000e+03,1.608777708164093838e+03,3.771999999999999797e-01
1.348000000000000000e+03,1.611168165382762481e+03,3.765999999999999903e-01
1.350000000000000000e+03,1.613558622601431352e+03,3.724000000000000088e-01
1.352000000000000000e+03,1.615949079820099996e+03,3.741999999999999771e-01
1.354000000000000000e+03,1.618339537038768867e+03,3.721999999999999753e-01
1.356000000000000000e+03,1.620729994257437738e+03,3.674999999999999933e-01
1.358000000000000000e+03,1.623120451476106382e+03,3.688000000000000167e-01
1.360000000000000000e+03,1.625510908694775253e+03,3.673000000000000154e-01
1.362000000000000000e+03,1.627901365913444124e+03,3.677000000000000268e-01
1.364000000000000000e+03,1.630291823132112768e+03,3.657000000000000250e-01
1.366000000000000000e+03,1.632682280350781639e+03,3.657000000000000250e-01
1.368000000000000000e+03,1.635072737569450510e+03,3.628000000000000114e-01
1.370000000000000000e+03,1.637463194788119154e+03,3.598999999999999977e-01
1.372000000000000000e+03,1.639853652006788025e+03,3.620999999999999774e-01
1.374000000000000000e+03,1.642244109225456668e+03,3.610999999999999766e-01
1.376000000000000000e+03,1.644634566444125539e+03,3.561000000000000276e-01
1.378000000000000000e+03,1.647025023662794410e+03,3.579999999999999849e-01
1.380000000000000000e+03,1.649415480881463054e+03,3.578999999999999959e-01
1.382000000000000000e+03,1.651805938100131925e+03,3.544999999999999818e-01
1.384000000000000000e+03,1.654196395318800796e+03,3.547000000000000153e-01
1.386000000000000000e+03,1.656586852537469440e+03,3.532000000000000139e-01
1.388000000000000000e+03,1.658977309756138311e+03,3.529999999999999805e-01
1.390000000000000000e+03,1.661367766974806955e+03,3.506000000000000227e-01
1.392000000000000000e+03,1.663758224193475826e+03,3.513000000000000012e-01
1.394000000000000000e+03,1.666148681412144697e+03,3.487999999999999989e-01
1.396000000000000000e+03,1.668539138630813341e+03,3.487000000000000099e-01
1.398000000000000000e+03,1.670929595849482212e+03,3.492000000000000104e-01
1.400000000000000000e+03,1.673320053068151083e+03,3.427000000000000046e-01
1.402000000000000000e+03,1.675710510286819726e+03,3.438999999999999835e-01
1.404000000000000000e+03,1.678100967505488597e+03,3.427999999999999936e-01
1.406000000000000000e+03,1.680491424724157241e+03,3.431000000000000161e-01
1.408000000000000000e+03,1.682881881942826112e+03,3.427000000000000046e-01
1.410000000000000000e+03,1.685272339161494983e+03,3.417999999999999927e-01
1.412000000000000000e+03,1.687662796380163627e+03,3.347999999999999865e-01
1.414000000000000000e+03,1.690053253598832498e+03,3.377000000000000002e-01
1.416000000000000000e+03,1.692443710817501369e+03,3.385000000000000231e-01
1.418000000000000000e+03,1.694834168036170013e+03,3.386000000000000121e-01
1.420000000000000000e+03,1.697224625254838884e+03,3.356999999999999984e-01
1.422000000000000000e+03,1.699615082473507755e+03,3.315000000000000169e-01
1.424000000000000000e+03,1.702005539692176399e+03,3.311000000000000054e-01
1.426000000000000000e+03,1.704395996910845270e+03,3.281000000000000028e-01
1.428000000000000000e+03,1.706786454129513913e+03,3.285000000000000142e-01
1.430000000000000000e+03,1.709176911348182784e+03,3.256999999999999895e-01
1.432000000000000000e+03,1.711567368566851655e+03,3.300000000000000155e-01
1.434000000000000000e+03,1.713957825785520299e+03,3.284000000000000252e-01
1.436000000000000000e+03,1.716348283004189170e+03,3.285000000000000142e-01
1.438000000000000000e+03,1.718738740222858041e+03,3.282999999999999807e-01
1.440000000000000000e+03,1.721129197441526685e+03,3.187999999999999723e-01
1.442000000000000000e+03,1.723519654660195556e+03,3.185999999999999943e-01
1.444000000000000000e+03,1.725910111878864200e+03,3.196999999999999842e-01
1.446000000000000000e+03,1.728300569097533071e+03,3.215999999999999970e-01
1.448000000000000000e+03,1.730691026316201942e+03,3.215999999999999970e-01
1.450000000000000000e+03,1.733081483534870586e+03,3.186999999999999833e-01
1.452000000000000000e+03,1.735471940753539457e+03,3.154000000000000137e-01
1.454000000000000000e+03,1.737862397972208328e+03,3.143000000000000238e-01
1.456000000000000000e+03,1.740252855190876971e+03,3.130999999999999894e-01
1.458000000000000000e+03,1.742643312409545842e+03,3.166999999999999815e-01
1.460000000000000000e+03,1.745033769628214714e+03,3.155999999999999917e-01
1.462000000000000000e+03,1.747424226846883357e+03,3.120999999999999885e-01
1.464000000000000000e+03,1.749814684065552228e+03,3.104999999999999982e-01
1.466000000000000000e+03,1.752205141284220872e+03,3.108000000000000207e-01
1.468000000000000000e+03,1.754595598502889743e+03,3.114000000000000101e-01
1.470000000000000000e+03,1.756986055721558614e+03,3.101999999999999758e-01
1.472000000000000000e+03,1.759376512940227258e+03,3.073000000000000176e-01
1.474000000000000000e+03,1.761766970158896129e+03,3.034000000000000030e-01
1.476000000000000000e+03,1.764157427377565000e+03,3.048000000000000154e-01
1.478000000000000000e+03,1.766547884596233644e+03,3.044000000000000039e-01
1.480000000000000000e+03,1.768938341814902515e+03,3.068000000000000171e-01
1.482000000000000000e+03,1.771328799033571158e+03,3.044000000000000039e-01
1.484000000000000000e+03,1.773719256252240029e+03,3.039000000000000035e-01
1.486000000000000000e+03,1.776109713470908900e+03,3.033000000000000140e-01
1.488000000000000000e+03,1.778500170689577544e+03,2.854999999999999760e-01
1.490000000000000000e+03,1.780890627908246415e+03,3.014999999999999902e-01
1.492000000000000000e+03,1.783281085126915286e+03,3.018000000000000127e-01
1.494000000000000000e+03,1.785671542345583930e+03,3.033000000000000140e-01
1.496000000000000000e+03,1.788061999564252801e+03,2.972000000000000197e-01
1.498000000000000000e+03,1.790452456782921672e+03,2.993999999999999995e-01
1.500000000000000000e+03,1.792842914001590316e+03,3.010999999999999788e-01
1.502000000000000000e+03,1.795233371220259187e+03,2.923999999999999932e-01
1.504000000000000000e+03,1.797623828438927831e+03,2.798999999999999821e-01
1.506000000000000000e+03,1.800014285657596702e+03,2.847999999999999976e-01
1.508000000000000000e+03,1.802404742876265573e+03,2.918999999999999928e-01
1.510000000000000000e+03,1.804795200094934216e+03,2.947000000000000175e-01
1.512000000000000000e+03,1.807185657313603087e+03,2.913000000000000034e-01
1.514000000000000000e+03,1.809576114532271959e+03,2.883000000000000007e-01
1.516000000000000000e+03,1.811966571750940602e+03,2.882000000000000117e-01
1.518000000000000000e+03,1.814357028969609473e+03,2.883999999999999897e-01
1.520000000000000000e+03,1.816747486188278117e+03,2.866000000000000214e-01
1.522000000000000000e+03,1.819137943406946988e+03,2.823999999999999844e-01
1.524000000000000000e+03,1.821528400625615859e+03,2.834999999999999742e-01
1.526000000000000000e+03,1.823918857844284503e+03,2.846000000000000196e-01
1.528000000000000000e+03,1.826309315062953374e+03,2.846000000000000196e-01
1.530000000000000000e+03,1.828699772281622245e+03,2.765000000000000235e-01
1.532000000000000000e+03,1.831090229500290889e+03,2.822999999999999954e-01
1.534000000000000000e+03,1.833480686718959760e+03,2.783999999999999808e-01
1.536000000000000000e+03,1.835871143937628403e+03,2.806000000000000161e-01
1.538000000000000000e+03,1.838261601156297274e+03,2.772999999999999909e-01
1.540000000000000000e+03,1.840652058374966145e+03,2.730000000000000204e-01
1.542000000000000000e+03,1.843042515593634789e+03,2.752999999999999892e-01
1.544000000000000000e+03,1.845432972812303660e+03,2.777999999999999914e-01
1.546000000000000000e+03,1.847823430030972531e+03,2.772000000000000020e-01
1.548000000000000000e+03,1.850213887249641175e+03,2.711000000000000076e-01
1.550000000000000000e+03,1.852604344468310046e+03,2.712999999999999856e-01
1.552000000000000000e+03,1.854994801686978917e+03,2.731000000000000094e-01
1.554000000000000000e+03,1.857385258905647561e+03,2.676000000000000045e-01
1.556000000000000000e+03,1.859775716124316432e+03,2.671000000000000041e-01
1.558000000000000000e+03,1.862166173342985076e+03,2.688999999999999724e-01
1.560000000000000000e+03,1.864556630561653947e+03,2.682999999999999829e-01
1.562000000000000000e+03,1.866947087780322818e+03,2.696999999999999953e-01
1.564000000000000000e+03,1.869337544998991461e+03,2.669000000000000261e-01
1.566000000000000000e+03,1.871728002217660332e+03,2.654000000000000248e-01
1.568000000000000000e+03,1.874118459436329204e+03,2.632999999999999785e-01
1.570000000000000000e+03,1.876508916654997847e+03,2.645000000000000129e-01
1.572000000000000000e+03,1.878899373873666718e+03,2.672999999999999821e-01
1.574000000000000000e+03,1.881289831092335362e+03,2.610000000000000098e-01
1.576000000000000000e+03,1.883680288311004233e+03,2.535999999999999921e-01
1.578000000000000000e+03,1.886070745529673104e+03,2.546999999999999820e-01
1.580000000000000000e+03,1.888461202748341748e+03,2.650000000000000133e-01
1.582000000000000000e+03,1.890851659967010619e+03,2.590000000000000080e-01
1.584000000000000000e+03,1.893242117185679490e+03,2.590999999999999970e-01
1.586000000000000000e+03,1.895632574404348134e+03,2.599000000000000199e-01
1.588000000000000000e+03,1.898023031623017005e+03,2.489999999999999991e-01
1.590000000000000000e+03,1.900413488841685876e+03,2.404999999999999916e-01
1.592000000000000000e+03,1.902803946060354519e+03,2.525999999999999912e-01
1.594000000000000000e+03,1.905194403279023390e+03,2.582999999999999741e-01
1.596000000000000000e+03,1.907584860497692034e+03,2.505999999999999894e-01
1.598000000000000000e+03,1.909975317716360905e+03,2.545000000000000040e-01
1.600000000000000000e+03,1.912365774935029776e+03,2.511999999999999789e-01
1.602000000000000000e+03,1.914756232153698420e+03,2.489000000000000101e-01
1.604000000000000000e+03,1.917146689372367291e+03,2.497000000000000053e-01
1.606000000000000000e+03,1.919537146591036162e+03,2.477000000000000035e-01
1.608000000000000000e+03,1.921927603809704806e+03,2.490999999999999881e-01
1.610000000000000000e+03,1.924318061028373677e+03,2.399999999999999911e-01
1.612000000000000000e+03,1.926708518247042321e+03,2.429999999999999938e-01
1.614000000000000000e+03,1.929098975465711192e+03,2.449000000000000066e-01
1.616000000000000000e+03,1.931489432684380063e+03,2.373999999999999999e-01
1.618000000000000000e+03,1.933879889903048706e+03,2.422999999999999876e-01
1.620000000000000000e+03,1.936270347121717577e+03,2.368999999999999995e-01
1.622000000000000000e+03,1.938660804340386449e+03,2.383000000000000118e-01
1.624000000000000000e+03,1.941051261559055092e+03,2.416000000000000092e-01
1.626000000000000000e+03,1.943441718777723963e+03,2.401999999999999968e-01
1.628000000000000000e+03,1.945832175996392834e+03,2.417999999999999872e-01
1.630000000000000000e+03,1.948222633215061478e+03,2.393000000000000127e-01
1.632000000000000000e+03,1.950613090433730349e+03,2.386999999999999955e-01
1.634000000000000000e+03,1.953003547652398993e+03,2.358999999999999986e-01
1.636000000000000000e+03,1.955394004871067864e+03,2.356999999999999929e-01
1.638000000000000000e+03,1.957784462089736735e+03,2.273999999999999910e-01
1.640000000000000000e+03,1.960174919308405379e+03,2.262000000000000122e-01
1.642000000000000000e+03,1.962565376527074250e+03,2.265999999999999959e-01
1.644000000000000000e+03,1.964955833745743121e+03,2.278000000000000025e-01
1.646000000000000000e+03,1.967346290964411764e+03,2.293999999999999928e-01
1.648000000000000000e+03,1.969736748183080635e+03,2.291999999999999871e-01
1.650000000000000000e+03,1.972127205401749279e+03,2.272000000000000131e-01
1.652000000000000000e+03,1.974517662620418150e+03,2.268000000000000016e-01
1.654000000000000000e+03,1.976908119839087021e+03,2.262000000000000122e-01
1.656000000000000000e+03,1.979298577057755665e+03,2.260000000000000064e-01
1.658000000000000000e+03,1.981689034276424536e+03,2.252000000000000113e-01
1.660000000000000000e+03,1.984079491495093407e+03,2.245000000000000051e-01
1.662000000000000000e+03,1.986469948713762051e+03,2.245999999999999941e-01
1.664000000000000000e+03,1.988860405932430922e+03,2.227000000000000091e-01
1.666000000000000000e+03,1.991250863151099793e+03,2.212000000000000077e-01
1.668000000000000000e+03,1.993641320369768437e+03,2.192999999999999949e-01
1.670000000000000000e+03,1.996031777588437308e+03,2.225000000000000033e-01
1.672000000000000000e+03,1.998422234807105951e+03,2.172999999999999932e-01
1.674000000000000000e+03,2.000812692025774822e+03,2.192999999999999949e-01
1.676000000000000000e+03,2.003203149244443694e+03,2.160999999999999865e-01
1.678000000000000000e+03,2.005593606463112337e+03,2.167999999999999927e-01
1.680000000000000000e+03,2.007984063681781208e+03,2.079999999999999905e-01
1.682000000000000000e+03,2.010374520900450079e+03,2.053999999999999992e-01
1.684000000000000000e+03,2.012764978119118723e+03,2.129000000000000059e-01
1.686000000000000000e+03,2.015155435337787594e+03,2.131000000000000116e-01
1.688000000000000000e+03,2.017545892556456238e+03,2.119999999999999940e-01
1.690000000000000000e+03,2.019936349775125109e+03,2.104999999999999927e-01
1.692000000000000000e+03,2.022326806993793980e+03,2.122999999999999887e-01
1.694000000000000000e+03,2.024717264212462624e+03,2.111999999999999988e-01
1.696000000000000000e+03,2.027107721431131495e+03,2.099999999999999922e-01
1.698000000000000000e+03,2.029498178649800366e+03,2.089000000000000024e-01
1.700000000000000000e+03,2.031888635868469009e+03,2.063000000000000111e-01
1.702000000000000000e+03,2.034279093087137881e+03,2.046999999999999931e-01
1.704000000000000000e+03,2.036669550305806524e+03,2.051999999999999935e-01
1.706000000000000000e+03,2.039060007524475395e+03,2.049999999999999878e-01
1.708000000000000000e+03,2.041450464743144266e+03,2.016999999999999904e-01
1.710000000000000000e+03,2.043840921961812910e+03,2.013000000000000067e-01
1.712000000000000000e+03,2.046231379180481781e+03,1.981999999999999873e-01
1.714000000000000000e+03,2.048621836399150652e+03,2.036999999999999922e-01
1.716000000000000000e+03,2.051012293617819523e+03,2.021999999999999909e-01
1.718000000000000000e+03,2.053402750836487940e+03,2.010000000000000120e-01
1.720000000000000000e+03,2.055793208055156811e+03,1.993000000000000049e-01
1.722000000000000000e+03,2.058183665273825682e+03,1.975000000000000089e-01
1.724000000000000000e+03,2.060574122492494553e+03,1.953999999999999904e-01
1.726000000000000000e+03,2.062964579711163424e+03,1.981999999999999873e-01
1.728000000000000000e+03,2.065355036929832295e+03,1.970999999999999974e-01
1.730000000000000000e+03,2.067745494148500711e+03,1.983999999999999930e-01
1.732000000000000000e+03,2.070135951367169582e+03,1.935999999999999943e-01
1.734000000000000000e+03,2.072526408585838453e+03,1.874000000000000110e-01
1.736000000000000000e+03,2.074916865804507324e+03,1.827000000000000013e-01
1.738000000000000000e+03,2.077307323023176195e+03,1.862999999999999934e-01
1.740000000000000000e+03,2.079697780241844612e+03,1.905000000000000027e-01
1.742000000000000000e+03,2.082088237460513483e+03,1.902000000000000079e-01
1.744000000000000000e+03,2.084478694679182354e+03,1.907000000000000084e-01
1.746000000000000000e+03,2.086869151897851225e+03,1.867000000000000048e-01
1.748000000000000000e+03,2.089259609116520096e+03,1.872000000000000053e-01
1.750000000000000000e+03,2.091650066335188967e+03,1.857999999999999929e-01
1.752000000000000000e+03,2.094040523553857383e+03,1.849999999999999978e-01
1.754000000000000000e+03,2.096430980772526254e+03,1.855999999999999872e-01
1.756000000000000000e+03,2.098821437991195126e+03,1.849000000000000088e-01
1.758000000000000000e+03,2.101211895209863997e+03,1.842999999999999916e-01
1.760000000000000000e+03,2.103602352428532868e+03,1.831000000000000127e-01
1.762000000000000000e+03,2.105992809647201284e+03,1.792999999999999872e-01
1.764000000000000000e+03,2.108383266865870155e+03,1.806999999999999995e-01
1.766000000000000000e+03,2.110773724084539026e+03,1.817000000000000004e-01
1.768000000000000000e+03,2.113164181303207897e+03,1.801999999999999991e-01
1.770000000000000000e+03,2.115554638521876768e+03,1.791000000000000092e-01
1.772000000000000000e+03,2.117945095740545185e+03,1.794000000000000039e-01
1.774000000000000000e+03,2.120335552959214056e+03,1.791999999999999982e-01
1.776000000000000000e+03,2.122726010177882927e+03,1.763000000000000123e-01
1.778000000000000000e+03,2.125116467396551798e+03,1.746999999999999942e-01
1.780000000000000000e+03,2.127506924615220669e+03,1.756000000000000061e-01
1.782000000000000000e+03,2.129897381833889540e+03,1.746999999999999942e-01
1.784000000000000000e+03,2.132287839052557956e+03,1.734999999999999876e-01
1.786000000000000000e+03,2.134678296271226827e+03,1.738999999999999990e-01
1.788000000000000000e+03,2.137068753489895698e+03,1.746999999999999942e-01
1.790000000000000000e+03,2.139459210708564569e+03,1.733000000000000096e-01
1.792000000000000000e+03,2.141849667927233440e+03,1.721000000000000030e-01
1.794000000000000000e+03,2.144240125145901857e+03,1.708999999999999964e-01
1.796000000000000000e+03,2.146630582364570728e+03,1.706000000000000016e-01
1.798000000000000000e+03,2.149021039583239599e+03,1.703000000000000069e-01
1.800000000000000000e+03,2.151411496801908470e+03,1.698999999999999955e-01
1.802000000000000000e+03,2.153801954020577341e+03,1.671999999999999875e-01
1.804000000000000000e+03,2.156192411239246212e+03,1.688000000000000056e-01
1.806000000000000000e+03,2.158582868457914628e+03,1.688000000000000056e-01
1.808000000000000000e+03,2.160973325676583499e+03,1.685000000000000109e-01
1.810000000000000000e+03,2.163363782895252371e+03,1.685999999999999999e-01
1.812000000000000000e+03,2.165754240113921242e+03,1.675000000000000100e-01
1.814000000000000000e+03,2.168144697332590113e+03,1.658000000000000029e-01
1.816000000000000000e+03,2.170535154551258529e+03,1.605000000000000038e-01
1.818000000000000000e+03,2.172925611769927400e+03,1.519999999999999962e-01
1.820000000000000000e+03,2.175316068988596271e+03,1.595999999999999919e-01
1.822000000000000000e+03,2.177706526207265142e+03,1.597999999999999976e-01
1.824000000000000000e+03,2.180096983425934013e+03,1.623999999999999888e-01
1.826000000000000000e+03,2.182487440644602430e+03,1.628000000000000003e-01
1.828000000000000000e+03,2.184877897863271301e+03,1.610999999999999932e-01
1.830000000000000000e+03,2.187268355081940172e+03,1.605999999999999928e-01
1.832000000000000000e+03,2.189658812300609043e+03,1.592999999999999972e-01
1.834000000000000000e+03,2.192049269519277914e+03,1.585000000000000020e-01
1.836000000000000000e+03,2.194439726737946785e+03,1.580999999999999905e-01
1.838000000000000000e+03,2.196830183956615201e+03,1.562000000000000055e-01
1.840000000000000000e+03,2.199220641175284072e+03,1.562000000000000055e-01
1.842000000000000000e+03,2.201611098393952943e+03,1.539999999999999980e-01
1.844000000000000000e+03,2.204001555612621814e+03,1.540999999999999870e-01
1.846000000000000000e+03,2.206392012831290685e+03,1.534999999999999976e-01
1.848000000000000000e+03,2.208782470049959102e+03,1.509999999999999953e-01
1.850000000000000000e+03,2.211172927268627973e+03,1.545999999999999874e-01
1.852000000000000000e+03,2.213563384487296844e+03,1.534000000000000086e-01
1.854000000000000000e+03,2.215953841705965715e+03,1.524999999999999967e-01
1.856000000000000000e+03,2.218344298924634586e+03,1.509000000000000064e-01
1.858000000000000000e+03,2.220734756143303457e+03,1.524999999999999967e-01
1.860000000000000000e+03,2.223125213361971873e+03,1.502999999999999892e-01
1.862000000000000000e+03,2.225515670580640744e+03,1.504000000000000059e-01
1.864000000000000000e+03,2.227906127799309616e+03,1.509000000000000064e-01
1.866000000000000000e+03,2.230296585017978487e+03,1.494000000000000050e-01
1.868000000000000000e+03,2.232687042236647358e+03,1.491999999999999993e-01
1.870000000000000000e+03,2.235077499455315774e+03,1.507999999999999896e-01
1.872000000000000000e+03,2.237467956673984645e+03,1.472999999999999865e-01
1.874000000000000000e+03,2.239858413892653516e+03,1.401000000000000023e-01
1.876000000000000000e+03,2.242248871111322387e+03,1.298999999999999877e-01
1.878000000000000000e+03,2.244639328329991258e+03,1.441000000000000059e-01
1.880000000000000000e+03,2.247029785548660129e+03,1.461999999999999966e-01
1.882000000000000000e+03,2.249420242767328546e+03,1.474000000000000032e-01
1.884000000000000000e+03,2.251810699985997417e+03,1.464000000000000024e-01
1.886000000000000000e+03,2.254201157204666288e+03,1.439000000000000001e-01
1.888000000000000000e+03,2.256591614423335159e+03,1.453000000000000125e-01
1.890000000000000000e+03,2.258982071642004030e+03,1.423999999999999988e-01
1.892000000000000000e+03,2.261372528860672446e+03,1.408000000000000085e-01
1.894000000000000000e+03,2.263762986079341317e+03,1.396000000000000019e-01
1.896000000000000000e+03,2.266153443298010188e+03,1.373000000000000054e-01
1.898000000000000000e+03,2.268543900516679059e+03,1.390000000000000124e-01
1.900000000000000000e+03,2.270934357735347930e+03,1.396999999999999909e-01
1.902000000000000000e+03,2.273324814954016347e+03,1.408999999999999975e-01
1.904000000000000000e+03,2.275715272172685218e+03,1.386000000000000010e-01
1.906000000000000000e+03,2.278105729391354089e+03,1.390000000000000124e-01
1.908000000000000000e+03,2.280496186610022960e+03,1.376999999999999891e-01
1.910000000000000000e+03,2.282886643828691831e+03,1.378000000000000058e-01
1.912000000000000000e+03,2.285277101047360702e+03,1.353999999999999926e-01
1.914000000000000000e+03,2.287667558266029118e+03,1.370000000000000107e-01
1.916000000000000000e+03,2.290058015484697989e+03,1.360000000000000098e-01
1.918000000000000000e+03,2.292448472703366861e+03,1.353000000000000036e-01
1.920000000000000000e+03,2.294838929922035732e+03,1.333000000000000018e-01
1.922000000000000000e+03,2.297229387140704603e+03,1.350000000000000089e-01
1.924000000000000000e+03,2.299619844359373019e+03,1.340999999999999970e-01
1.926000000000000000e+03,2.302010301578041890e+03,1.343999999999999917e-01
1.928000000000000000e+03,2.304400758796710761e+03,1.322000000000000119e-01
1.930000000000000000e+03,2.306791216015379632e+03,1.313000000000000000e-01
