 207 PSZ2 G051.40-61.15  51.4037336 -61.1598891 344.5480214 -15.2724286  2.428810  4.60461  0.000000  60.80726 0.000000 0.021964
 211 PSZ2 G052.93+10.42  52.9269600  10.4056840 282.4012256  22.4374587  4.855927  5.14828  0.000000  16.17505 0.000000 0.006705
 212 PSZ2 G053.44-36.25  53.4237858 -36.2545942 323.7905765  -1.0551232  2.428748  8.18265  0.000000   7.21997 0.000134 0.004742
 213 PSZ2 G053.53+59.52  53.5338319  59.5268185 227.5546126  33.4914783  2.428805 15.90024  0.000000  12.03498 0.002014 0.010395
 214 PSZ2 G053.55-29.85  53.5532163 -29.8298892 318.4939204   2.5847193  2.428786  5.55439  0.000000  73.62376 0.000000 0.038781
 215 PSZ2 G053.63-41.84  53.6334360 -41.8413654 328.5449167  -4.0019404  2.428910  4.75624  0.000000  36.66671 0.000000 0.010873
 216 PSZ2 G053.64-34.48  53.6404385 -34.4804653 322.4101440   0.0733036  2.428911  4.87367  0.000000  42.42558 0.000000 0.011814
 218 PSZ2 G053.88-64.60  53.8836047 -64.6032114 348.2366745 -15.9875186  2.428620  5.81609  0.000000  11.38990 0.000000 0.004540
 219 PSZ2 G053.99-45.06  53.9984313 -45.0662082 331.3918513  -5.5580595  2.428736  4.68861  0.000000  73.94744 0.000000 0.029500
 220 PSZ2 G054.85+54.30  54.8688879  54.3095677 233.8180337  34.3548312  2.428355  4.94487  0.000000  11.16106 0.000000 0.004083
 221 PSZ2 G054.95-33.39  54.9563140 -33.3913723 322.1180283   1.5874349  2.428344  7.30456  0.000000   7.76892 0.000127 0.004398
 222 PSZ2 G054.99+53.41  55.0209461  53.4275294 234.8869548  34.4450827  2.428635  8.33442  0.000000  13.52759 0.000000 0.007664
 223 PSZ2 G055.59+31.85  55.5699796  31.8748091 260.5922916  32.1201022  2.428730 12.30621  0.000000   7.53953 0.000444 0.006814
 225 PSZ2 G055.95-34.89  55.9541984 -34.8961995 323.8259984   1.4104545  2.428742  9.53946  0.000000  20.34655 0.000000 0.010890
 229 PSZ2 G056.77+36.32  56.7623727  36.3131011 255.6729747  34.0407272  2.428857 10.31247  0.000000  21.59341 0.000000 0.018558
 230 PSZ2 G056.79-11.60  56.7712574 -11.5927576 304.7145795  15.1139668  2.428685  7.05934  0.000000  20.34655 0.000000 0.009658
 231 PSZ2 G056.93-55.08  56.9392820 -55.0764037 340.8290386  -9.5887356  2.428555 11.78888  0.000000   7.53953 0.000278 0.006281
 232 PSZ2 G057.08-74.45  57.0799705 -74.4391938 357.7625296 -19.9743272  2.428503  6.61869  0.000000  36.50621 0.000000 0.013222
 233 PSZ2 G057.09+11.19  57.0969134  11.1958255 283.5194099  26.4829979  2.428823  4.96353  0.000000  18.18112 0.000000 0.006825
 234 PSZ2 G057.25-45.34  57.2541666 -45.3497489 332.9307646  -3.8292289  2.428910 12.45863  0.000000   8.47461 0.000860 0.008009
 235 PSZ2 G057.61+34.93  57.5996007  34.9479928 257.4510910  34.4482714  2.428301 10.81518  0.000000  24.27149 0.001059 0.017038
 236 PSZ2 G057.73+51.58  57.7330617  51.5801684 237.1413130  36.1033597  2.428911  6.85405  0.000000  11.52488 0.000000 0.005895
 237 PSZ2 G057.78+52.32  57.7830821  52.3282080 236.2148559  36.1219056  2.428883  7.21459  0.000000  25.70639 0.000000 0.010019
 238 PSZ2 G057.80+88.00  57.3390873  88.0109229 194.9097189  27.9352588  2.428890 24.52231 27.123672  98.02081 0.132357 0.511971
 239 PSZ2 G057.92+27.64  57.9206917  27.6427851 266.0687755  32.9980460  2.428911  7.08836  0.000000  28.89457 0.000000 0.012916
 241 PSZ2 G058.29+18.55  58.3092865  18.5515795 276.3400161  30.4432407  3.840064 14.34265  5.278316  27.28172 0.002965 0.023367
 242 PSZ2 G058.31+41.96  58.3133792  41.9689485 249.0507832  36.0554112  2.428903  4.53542  0.000000  10.13315 0.000000 0.003921
 243 PSZ2 G058.42-33.50  58.4210991 -33.5004322 323.8823279   3.8817702  2.428850  5.03892  0.000000  52.68830 0.000000 0.019812
 244 PSZ2 G058.81-49.68  58.8157971 -49.6855140 337.0708369  -5.5274217  2.428910  5.31049  0.000000  18.18112 0.000000 0.007013
 246 PSZ2 G059.29+44.49  59.2906137  44.4958494 245.9901492  36.9729025  2.428685  5.40143  0.000000  14.39031 0.000000 0.005655
 247 PSZ2 G059.47+33.06  59.4997461  33.0705599 260.0807611  35.6185155  2.428906  5.38870  0.000000   6.99205 0.000000 0.003107
 249 PSZ2 G059.72-46.21  59.7206478 -46.2108609 334.6484080  -2.9574109  2.428290  4.81405  0.000000  73.94744 0.000000 0.030542
 251 PSZ2 G059.81-39.09  59.7983603 -39.0924426 329.0259030   1.4110731  2.428892  6.17522  0.000000  26.12539 0.000000 0.011497
 252 PSZ2 G060.00-18.68  59.9983671 -18.6886611 312.5891290  13.7392908  2.428800  5.43698  0.000000  18.39659 0.000000 0.006463
 253 PSZ2 G060.10+15.59  60.1039779  15.5908085 280.2784059  30.9322466  2.428484  6.50494  0.000000  20.67819 0.000000 0.008660
 254 PSZ2 G060.13+11.44  60.1314129  11.4401735 284.6834151  29.2856732  3.840162  7.19171  0.000000  14.32733 0.000000 0.008423
 255 PSZ2 G060.16+64.50  60.1662320  64.5003076 221.0737493  35.9376364  2.428910  4.66757  0.000000  31.96556 0.000000 0.010706
 256 PSZ2 G060.55+27.00  60.5523135  27.0036554 267.5744571  35.0760545  3.839724  5.20176  0.000000  16.36674 0.000000 0.005760
 257 PSZ2 G061.47-14.69  61.4644569 -14.6706142 310.0227904  17.2035295  2.428902  5.28521  0.000000  31.59826 0.000000 0.014593
 259 PSZ2 G062.44-46.43  62.4428552 -46.4303327 335.9856665  -1.6169120  2.428791  8.25754  0.000000  21.59341 0.000000 0.012063
